0,0,3,3,3,1,2,3,3,3,3,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,3,5,6,0,3,3,0,0,0
0,0,0,0,0,0,0,3,12,13,14,0,0,3,3,3,3,3,3,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0
0,0,3,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,9,3,3,3,3,3,3,3,3,7
0,0,3,15,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10,3,3,3,3,3,3,3,3,11
0,0,3,11,3,3,3,3,3,3,9,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,10,3,3,3,3,3,3,3,3,11
0,0,3,7,3,3,3,3,3,3,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10,3,3,3,3,3,1,2,3,15
0,0,0,0,0,0,3,3,3,0,0,3,3,3,3,3,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,3,3,0,0,0,0
0,0,0,0,0,0,3,3,3,0,0,3,0,3,3,3,3,0,0,0,0,3,3,3,3,3,0,0,0,0,3,3,3,3,3,0,0,0
0,0,0,0,0,0,10,10,10,0,0,0,3,3,3,3,3,0,0,0,3,3,3,4,3,3,3,0,0,0,3,3,3,3,3,3,0,0
0,0,0,0,0,10,10,10,10,10,0,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,0
0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,6,3,3,3,3,5,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12,13,14,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
